GPS Time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler,Pos.X,Pos.Y,Pos.Z,Latitude,Longitude,Altitude
2024-04-13 16:51:41.417343488+00:00,G27,23148967.609296795,13293630.643933553,-2608670.8013634095,22145212.3639085,46.5,537.2451171875,4436867.987224204,3085276.4750237428,3376308.999383113,32.16882545557259,34.81369358165829,30.228635436855257
2024-04-13 16:51:41.417343488+00:00,G28,5199135.884442097,25761463.52524182,-3869857.009187088,23878375.807510957,37.6,-507.26116943359375,4436867.987224204,3085276.4750237428,3376308.999383113,32.16882545557259,34.81369358165829,30.228635436855257
2024-04-13 16:51:41.417343488+00:00,G32,8084063.949624278,17960464.380433835,18122869.528293356,21446231.5375915,46.9,240.298583984375,4436867.987224204,3085276.4750237428,3376308.999383113,32.16882545557259,34.81369358165829,30.228635436855257
2024-04-13 16:51:42.417343488+00:00,G02,14575791.878002692,-5223668.792423091,22042450.12039534,22945128.18126838,44.7,-503.2236633300781,4435534.449762041,3085119.314305573,3376447.1853645146,32.1755685905915,34.82039880900152,-898.8470317013562
2024-04-13 16:51:42.417343488+00:00,G03,23185646.936322033,-12120148.425998015,4030242.011382488,24055757.899042632,43.8,-501.9509887695313,4435534.449762041,3085119.314305573,3376447.1853645146,32.1755685905915,34.82039880900152,-898.8470317013562
2024-04-13 16:51:42.417343488+00:00,G08,24912043.888616234,4698329.0450947825,8510800.074036134,21134601.77994928,49.4,168.75726318359375,4435534.449762041,3085119.314305573,3376447.1853645146,32.1755685905915,34.82039880900152,-898.8470317013562
2024-04-13 16:51:42.417343488+00:00,G21,-1342177.645927108,17156050.76004467,20344589.02358868,21705684.515984237,45.9,-346.0337219238281,4435534.449762041,3085119.314305573,3376447.1853645146,32.1755685905915,34.82039880900152,-898.8470317013562
2024-04-13 16:51:42.417343488+00:00,G27,15702217.253380438,1552154.4515242227,21911289.407047406,22145752.273645364,45.7,536.4755859375,4435534.449762041,3085119.314305573,3376447.1853645146,32.1755685905915,34.82039880900152,-898.8470317013562
2024-04-13 16:51:42.417343488+00:00,G28,23148601.09190798,13293715.106191846,-2611799.602396517,23877877.254790135,37.7,-508.0219421386719,4435534.449762041,3085119.314305573,3376447.1853645146,32.1755685905915,34.82039880900152,-898.8470317013562
2024-04-13 16:51:42.417343488+00:00,G32,5198909.427975825,25761977.066587083,-3866730.4107216205,21446472.87410284,48.1,239.5531311035156,4435534.449762041,3085119.314305573,3376447.1853645146,32.1755685905915,34.82039880900152,-898.8470317013562
2024-04-13 16:51:42.417343488+00:00,G10,8081975.49919523,17959611.41552181,18124647.351583056,22788292.045904275,29.1,358.08837890625,4435534.449762041,3085119.314305573,3376447.1853645146,32.1755685905915,34.82039880900152,-898.8470317013562
2024-04-13 16:51:43.417343744+00:00,G02,14576223.322428405,-5221018.928669001,22042827.57359735,22944628.127828833,44.9,-503.2600402832031,4435537.81509869,3085124.9871806973,3376449.585463614,32.17555808619554,34.82042781761694,-892.4887223653495
2024-04-13 16:51:43.417343744+00:00,G03,23185323.595146205,-12119674.38635869,4033421.595086155,24055260.532936614,43.9,-501.9734191894531,4435537.81509869,3085124.9871806973,3376449.585463614,32.17555808619554,34.82042781761694,-892.4887223653495
2024-04-13 16:51:43.417343744+00:00,G08,24912927.477430686,4699004.750532467,8507919.149091106,21134768.77853305,49.2,168.82028198242188,4435537.81509869,3085124.9871806973,3376449.585463614,32.17555808619554,34.82042781761694,-892.4887223653495
2024-04-13 16:51:43.417343744+00:00,G21,-1344345.6540238569,17157378.322884575,20343282.33491527,21705336.453941204,46.0,-346.0481872558594,4435537.81509869,3085124.9871806973,3376449.585463614,32.17555808619554,34.82042781761694,-892.4887223653495
2024-04-13 16:51:43.417343744+00:00,G27,15702635.882170135,1554786.3564146343,21910892.01766058,22146288.902741294,45.3,536.4764404296875,4435537.81509869,3085124.9871806973,3376449.585463614,32.17555808619554,34.82042781761694,-892.4887223653495
2024-04-13 16:51:43.417343744+00:00,G28,23148234.23167975,13293799.417977173,-2614928.349493065,23877366.696319506,37.2,-508.06097412109375,4435537.81509869,3085124.9871806973,3376449.585463614,32.17555808619554,34.82042781761694,-892.4887223653495
2024-04-13 16:51:43.417343744+00:00,G32,5198682.963454504,25762490.230120175,-3863603.7298862385,21446710.301765405,47.6,239.5984039306641,4435537.81509869,3085124.9871806973,3376449.585463614,32.17555808619554,34.82042781761694,-892.4887223653495
2024-04-13 16:51:43.417343744+00:00,G10,8079886.799325444,17958758.47738328,18126424.7980797,22788649.39146315,27.7,358.1225891113281,4435537.81509869,3085124.9871806973,3376449.585463614,32.17555808619554,34.82042781761694,-892.4887223653495
2024-04-13 16:51:44.417343744+00:00,G02,14576654.933642874,-5218369.049153188,22043204.57729366,22944126.85287404,45.9,-503.19036865234375,4435544.450502338,3085129.8048267136,3376453.0455500362,32.17554512572486,34.82042957974946,-883.7070389287546
2024-04-13 16:51:44.417343744+00:00,G03,23184999.948129855,-12119200.103517031,4036601.092105198,24054761.98021579,44.7,-501.9228210449219,4435544.450502338,3085129.8048267136,3376453.0455500362,32.17554512572486,34.82042957974946,-883.7070389287546
2024-04-13 16:51:44.417343744+00:00,G08,24913810.777943235,4699680.2541519655,8505038.046821602,21134940.837679964,49.8,168.9716339111328,4435544.450502338,3085129.8048267136,3376453.0455500362,32.17554512572486,34.82042957974946,-883.7070389287546
2024-04-13 16:51:44.417343744+00:00,G21,-1346513.4473026274,17158705.93170608,20341975.217667002,21704989.892616894,46.8,-345.9566650390625,4435544.450502338,3085129.8048267136,3376453.0455500362,32.17554512572486,34.82042957974946,-883.7070389287546
2024-04-13 16:51:44.417343744+00:00,G27,15703054.660419486,1557418.1770187374,21910494.18463924,22146821.62298845,45.9,536.5894775390625,4435544.450502338,3085129.8048267136,3376453.0455500362,32.17554512572486,34.82042957974946,-883.7070389287546
2024-04-13 16:51:44.417343744+00:00,G28,23147867.028596476,13293883.57933958,-2618057.0425951243,23876862.734031186,37.7,-507.9851379394531,4435544.450502338,3085129.8048267136,3376453.0455500362,32.17554512572486,34.82042957974946,-883.7070389287546
2024-04-13 16:51:44.417343744+00:00,G32,5198456.490840805,25763003.015802093,-3860476.966941404,21446946.542813167,47.6,239.7445831298828,4435544.450502338,3085129.8048267136,3376453.0455500362,32.17554512572486,34.82042957974946,-883.7070389287546
2024-04-13 16:51:44.417343744+00:00,G10,8077797.850069861,17957905.566075724,18128201.867730264,22789010.959974714,29.4,358.00543212890625,4435544.450502338,3085129.8048267136,3376453.0455500362,32.17554512572486,34.82042957974946,-883.7070389287546
2024-04-13 16:51:45.417344+00:00,G02,14577086.711649247,-5215719.153900997,22043581.13148357,22943619.924048703,45.1,-504.54925537109375,4435535.900374285,3085126.0057354067,3376448.2444404988,32.175552604956756,34.82044827900682,-894.041033597663
2024-04-13 16:51:45.417344+00:00,G03,23184675.99530537,-12118725.577424608,4039780.502444403,24054255.33059394,44.7,-503.2698059082031,4435535.900374285,3085126.0057354067,3376448.2444404988,32.175552604956756,34.82044827900682,-894.041033597663
2024-04-13 16:51:45.417344+00:00,G08,24914693.790139288,4700355.556006353,8502156.767199595,21135108.743675053,49.7,167.71536254882812,4435535.900374285,3085126.0057354067,3376448.2444404988,32.175552604956756,34.82044827900682,-894.041033597663
2024-04-13 16:51:45.417344+00:00,G21,-1348681.0258094454,17160033.586508907,20340667.671817273,21704642.73798518,46.4,-347.29083251953125,4435535.900374285,3085126.0057354067,3376448.2444404988,32.175552604956756,34.82044827900682,-894.041033597663
2024-04-13 16:51:45.417344+00:00,G27,15703473.588115444,1560049.913293832,21910095.90799224,22147358.566188302,45.8,535.2749633789062,4435535.900374285,3085126.0057354067,3376448.2444404988,32.175552604956756,34.82044827900682,-894.041033597663
2024-04-13 16:51:45.417344+00:00,G28,23147499.482653543,13293967.59032621,-2621185.681553402,23876346.20758609,37.0,-509.3533020019531,4435535.900374285,3085126.0057354067,3376448.2444404988,32.175552604956756,34.82044827900682,-894.041033597663
2024-04-13 16:51:45.417344+00:00,G32,5198230.0100684,25763515.423658565,-3857350.1217538,21447183.377168328,46.4,238.47511291503903,4435535.900374285,3085126.0057354067,3376448.2444404988,32.175552604956756,34.82044827900682,-894.041033597663
2024-04-13 16:51:45.417344+00:00,G10,8075708.651477274,17957052.68165374,18129978.560487267,22789364.710788734,27.4,356.54266357421875,4435535.900374285,3085126.0057354067,3376448.2444404988,32.175552604956756,34.82044827900682,-894.041033597663
2024-04-13 16:51:46.417344+00:00,G02,14577518.656424467,-5213069.243098345,22043957.236143615,22943121.05722396,43.6,-501.5657958984375,4436890.583418618,3085280.946926568,3376319.249002317,32.1688023660437,34.81359573538968,53.550571639090776
2024-04-13 16:51:46.417344+00:00,G03,23184351.73672492,-12118250.808062037,4042959.8259142376,24053751.996513456,42.6,-500.1924743652344,4436890.583418618,3085280.946926568,3376319.249002317,32.1688023660437,34.81359573538968,53.550571639090776
2024-04-13 16:51:46.417344+00:00,G08,24915576.51396154,4701030.656115165,8499275.310336692,21135277.801384516,47.6,170.81556701660156,4436890.583418618,3085280.946926568,3376319.249002317,32.1688023660437,34.81359573538968,53.550571639090776
2024-04-13 16:51:46.417344+00:00,G10,-1350848.3722884487,17161361.276693147,20339359.70778309,22792091.935518395,34.0,360.0451354980469,4436890.583418618,3085280.946926568,3376319.249002317,32.1688023660437,34.81359573538968,53.550571639090776
2024-04-13 16:51:46.417344+00:00,G21,15703892.66524831,1562681.565218639,21909697.187725205,21704290.487889886,44.0,-344.2765197753906,4436890.583418618,3085280.946926568,3376319.249002317,32.1688023660437,34.81359573538968,53.550571639090776
2024-04-13 16:51:46.417344+00:00,G27,23147131.593831375,13294051.450987967,-2624314.266344558,22147895.788591634,44.0,538.3251342773438,4436890.583418618,3085280.946926568,3376319.249002317,32.1688023660437,34.81359573538968,53.550571639090776
2024-04-13 16:51:46.417344+00:00,G28,5198003.521109107,25764027.453630283,-3854223.194708416,23875847.65486527,36.2,-506.3809814453125,4436890.583418618,3085280.946926568,3376319.249002317,32.1688023660437,34.81359573538968,53.550571639090776
2024-04-13 16:51:46.417344+00:00,G32,8073619.203615215,17956199.824179806,18131754.876287162,21447425.30698707,44.7,241.5652008056641,4436890.583418618,3085280.946926568,3376319.249002317,32.1688023660437,34.81359573538968,53.550571639090776
2024-04-13 16:51:47.417344256+00:00,G02,14577950.767985916,-5210419.316683025,22044332.89128557,22942615.908320833,44.4,-503.90869140625,4436888.267581816,3085280.312962149,3376312.1443963065,32.168758999609864,34.81360423447877,47.85215170867741
2024-04-13 16:51:47.417344256+00:00,G03,23184027.17242693,-12117775.795390222,4046139.0624591582,24053250.756459102,42.8,-502.6650390625,4436888.267581816,3085280.312962149,3376312.1443963065,32.168758999609864,34.81360423447877,47.85215170867741
2024-04-13 16:51:47.417344256+00:00,G08,24916458.94937069,4701705.554512181,8496393.676285723,21135447.208098333,48.0,168.52288818359375,4436888.267581816,3085280.312962149,3376312.1443963065,32.168758999609864,34.81360423447877,47.85215170867741
